Country,Year,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,biofuels_kboed,biofuels_ktoe,biogeo_mtoe,biogeo_twh,biomass_mtoe,biomass_twh,co2_mtco2,coalcons_mtoe,coalprod_mt,coalprod_mtoe,elect_twh,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,electbyfuel_other,gascons_bcfd,gascons_bcm,gascons_mtoe,gasprod_bcfd,gasprod_bcm,gasprod_mtoe,geothermal_mtoe,geothermal_twh,hydro_mtoe,hydro_twh,nuclear_mtoe,nuclear_twh,oilcons_kbd,oilcons_mt,oilcons_mtoe,oilprod_kbd,oilprod_mt,oilreserves_bbl,primary_mtoe,refcap_kbd,refthru_kbd,renewables_mtoe,renewables_twh,solar_mtoe,solar_twh,wind_mtoe,wind_twh
Total European Union,1995,,,,,,,,3.940358385,210.2082793,5.665624622,25.03866146,4.878639964,21.56066146,4061.016485,363.4426118,793.9238723,279.8624673,2747.037236,965.220334,267.8528348,228.8153198,42.88353598,37.59441131,388.5626866,334.1037718,21.43354345,221.5296087,190.4811769,0.786984659,3.478,75.03463186,331.608052,199.5101607,881.7152041,14194.16734,679.2042763,699.0131347,3550.890718,167.5530854,8.326363846,1677.653153,15320,12649.06933,6.54884258,28.9419549,0.009241073,0.04084,0.873976885,3.862453444
Total European Union,1996,,,,,,,,6.024755117,322.2862028,5.689965165,25.14623205,4.827630911,21.33523205,4176.64086,360.8377379,787.4415509,272.9692952,2842.410057,976.580001,312.2697636,225.4266072,41.63739345,41.25428756,427.558079,367.6337738,23.71033391,245.7331206,211.2924511,0.862334254,3.811,74.4044176,328.8228832,209.9048209,927.6533655,14449.98012,693.3937777,713.5174855,3531.399235,167.2479519,8.716646325,1733.091023,15343,13010.41334,6.792786995,30.02004285,0.010592255,0.046811411,1.092229576,4.826999387
Total European Union,1997,,,,,,,,7.479522286,399.0138348,6.788675156,30.00187098,5.893531019,26.04587098,4111.121583,347.9179965,758.2404722,268.655566,2858.281018,926.191944,360.1878601,214.7136768,42.85032538,40.74077622,421.0824139,362.0657041,22.78644218,235.5126968,202.5044685,0.895144137,3.956,76.73758077,339.1340644,212.2124434,937.8516724,14573.58897,696.8394933,717.0785978,3509.13366,165.8443777,8.688798596,1724.46403,15475,13240.90287,8.451707161,37.35147463,0.012880989,0.056926244,1.650151016,7.2926774
Total European Union,1998,,,,,,,,7.229007613,385.6495026,7.730241724,34.16303028,6.763594668,29.89103028,4125.76072,332.5196199,687.3898619,238.5642668,2925.117753,931.4159693,390.4591132,219.3744652,54.6367965,41.98275444,433.9190664,373.1032386,22.59369378,233.5205167,200.7915019,0.966647056,4.272,79.38284876,350.8245618,211.1161449,933.006691,14936.25035,715.2380321,736.106846,3612.500707,170.1256433,8.740100088,1742.501621,15533,13766.94738,10.27292311,45.4001564,0.017895755,0.0790885,2.524785632,11.15803762
Total European Union,1999,,,,,,,,8.274109641,441.4030858,8.081724934,35.71637517,7.06733384,31.23337517,4066.409549,313.2829668,660.2623355,227.7726351,2955.479325,896.3356138,453.6810769,203.8383664,59.09023614,43.43843602,448.9644821,386.0399674,22.94151948,237.1155216,203.8826497,1.014391094,4.483,78.94833798,348.9042849,213.5199473,943.6300553,14855.69004,709.497943,730.7819022,3736.511323,175.8897605,8.790030675,1733.886805,15582,13077.73295,11.31368315,49.99969132,0.018373095,0.081198056,3.213585122,14.20211809
Total European Union,2000,,,,,,,,14.08007791,753.1949029,8.975522083,39.6664223,7.892795921,34.8814223,4078.229939,320.9748055,653.334128,216.5689893,3037.648162,948.513778,477.8588793,180.3483057,62.26297492,44.40783434,460.2413341,395.7363148,23.41099375,242.630769,208.6249088,1.082726162,4.785,81.74808115,361.2774698,213.8800684,945.2215744,14622.34769,700.3744109,721.9952119,3548.626998,167.752109,8.654137439,1748.400912,15608,13165.79828,14.06642977,62.16517974,0.026739722,0.118173528,5.064167969,22.38058392
Total European Union,2001,,,,,,,,17.41733354,929.1712467,9.523512726,42.08821214,8.480158425,37.47721214,4144.548478,321.9897258,662.9600352,214.4367395,3119.679992,960.7088284,494.4989154,175.1860296,61.21674153,45.6842225,472.1761458,405.9984056,23.58645326,243.7813315,209.6142146,1.043354301,4.611,85.93796036,379.794222,221.5714026,979.2126567,14850.91519,710.2487349,731.9220759,3334.451671,157.0837619,8.585282395,1783.046714,15697,13120.25057,15.62714364,69.0625986,0.034341062,0.151766889,6.06928985,26.82261956
Total European Union,2002,,,,,,,,23.72052229,1265.430625,10.82089269,47.82185316,9.743597132,43.06085316,4129.167252,320.8434792,663.085943,212.683438,3142.876687,967.6545411,527.5882056,190.4450494,61.19717309,45.78746895,473.2432649,406.9159629,23.0957388,238.7094785,205.2532059,1.07729556,4.761,72.6753026,321.1812323,224.1075624,990.4209614,14775.10872,706.1371536,727.4902705,3388.971451,159.6960827,7.787719335,1771.127822,15781.5,12904.34525,19.09524453,84.38952368,0.0579678,0.256182894,8.216384038,36.31148762
Total European Union,2003,,,,,,,,31.79124106,1695.983316,12.4762461,55.13752202,11.24666743,49.70352202,4231.188726,332.0575605,664.0003014,210.8537683,3237.224052,1025.536628,570.5435112,170.823072,65.17446176,47.74461654,493.4716579,424.3092501,22.68596294,234.4741786,201.6115035,1.229578676,5.434,69.97410637,309.2435657,225.3952191,996.1116312,14858.18636,710.5141544,732.0111066,3174.268017,149.572559,7.645550941,1806.327498,15811.5,13282.78046,22.58025566,99.79118187,0.100178021,0.442726744,10.00383154,44.21093311
Total European Union,2004,,,,,,,,39.68239546,2122.756577,14.88769714,65.79468873,13.63793473,60.27148873,4256.063391,325.8371465,648.8562954,203.4381461,3305.587735,1005.11583,617.6140114,152.0762122,66.62578231,48.87302515,506.5184248,435.5274504,23.00804565,238.4546281,205.0340741,1.249762411,5.5232,74.63329349,329.8343773,228.2815368,1008.867424,14954.11911,717.4858252,738.7011065,2944.803505,139.0450209,7.262233684,1831.367667,15885.04266,13577.60865,28.38713347,125.4540977,0.164372096,0.72642604,13.33506424,58.9329829
Total European Union,2005,,,,,,,,61.51737844,3281.798508,17.0414631,75.31304203,15.81991676,69.91454011,4248.570114,316.4570938,635.8591172,198.0399577,3327.253084,981.0615138,668.529962,147.3065432,72.51366348,50.14649167,518.2965991,445.6548574,21.44286727,221.6259764,190.5640382,1.221546346,5.398501923,70.67411501,312.3371839,225.8812749,998.2597062,15107.24069,723.2329585,744.509605,2702.020823,127.2239174,7.022451913,1836.494707,15940.11671,13655.88603,33.31776069,147.2445116,0.330047423,1.458611579,15.94625017,70.47285798
Total European Union,2006,,,,,,,,97.73931816,5214.148532,19.220747,84.9441693,17.95010833,79.32870877,4280.633948,327.1428979,627.650231,193.1967582,3371.214974,1003.769976,683.1331654,136.1989893,72.54551526,49.49641244,511.5776076,439.8775646,20.42948286,211.1519896,181.5580306,1.270638668,5.61546053,71.40760345,315.5787627,224.0621985,990.2204801,15120.47668,725.0934905,746.1834021,2463.906924,116.0559081,6.611617466,1847.08795,16008.82512,13401.86623,38.41428361,169.768085,0.563971513,2.492415703,18.6295651,82.33149999
Total European Union,2007,,,,,,,,130.1657776,6944.019163,21.21240682,93.74611072,19.90616384,87.97330046,4222.563583,328.3292881,617.2110429,187.0676009,3384.288686,1006.617767,738.7932755,114.3483739,72.96453239,48.90084553,505.4220363,434.584726,19.04561778,196.8488442,169.2595393,1.306242986,5.772810254,71.07473956,314.107704,211.6893989,935.5401294,14867.55985,711.2425591,732.5041638,2416.054698,114.0903882,6.357641112,1823.871076,15789.64721,13259.81092,45.68875969,201.9169046,0.855010393,3.778632931,23.62134247,104.3921609
Total European Union,2008,,,,,,,,155.7526447,8331.779045,23.48220377,103.7772513,22.18537256,98.04603549,4143.968815,303.6160398,597.2406247,178.9575449,3388.739528,919.2226897,790.6776271,108.4483242,69.52649874,49.86417366,516.7906553,444.3599788,19.14387062,198.4064452,170.5988351,1.296831208,5.731215839,75.2060773,332.365738,212.1893487,937.7496079,14745.74429,708.1039434,728.8870342,2258.02484,106.6026521,5.699999362,1816.471232,15817.538,13246.26602,52.21275341,230.7490424,1.686993664,7.455499799,27.04355598,119.5162913
Total European Union,2009,,,,,,,,196.0710282,10459.89969,25.70698155,113.6094343,24.45198972,108.0631234,3838.62852,267.4068193,573.0414159,167.977065,3224.351452,836.3325227,733.0546577,99.73346077,65.03298863,46.84998143,484.2250223,416.3585746,17.31438341,178.9554113,153.8739564,1.254991829,5.546310889,75.88261476,335.3556277,202.3521387,894.2750417,14021.01241,670.0014184,690.3548816,2118.959331,100.0137506,6.046737408,1711.314877,15543.29625,12306.54655,58.95984812,260.5671528,3.197046345,14.12902662,30.05582022,132.8286919
Total European Union,2010,,,,,,,,213.4553618,11387.31047,29.31388748,129.5497943,28.04629515,123.9477968,3933.670558,280.1773207,562.7353409,165.8372475,3364.6747,846.1010651,764.8267464,87.42146308,71.25581353,50.40472344,520.9655925,447.9497786,17.60935079,182.0040909,156.495349,1.26759233,5.601997543,85.18260443,376.456002,207.3504306,916.3644929,13940.94888,664.9654361,685.6243511,1981.627487,93.64161815,5.998530211,1774.675922,15300.70286,12236.51037,68.39143711,302.2491172,5.239169694,23.15398654,33.83837994,149.5453363
Total European Union,2011,,,,,,,,198.1072863,10568.52898,31.33786027,138.4945397,30.00642331,132.6103872,3808.605479,288.1096849,589.7149416,168.621958,3299.237578,869.6982541,701.2793193,73.8139593,69.14628301,45.50248004,470.2977192,404.3832495,15.59832213,161.218802,138.6232176,1.331436962,5.884152511,70.78438613,312.824516,205.2343408,907.0126455,13520.66691,645.5230702,665.3797011,1711.993012,81.33406038,6.173860847,1716.586434,15219.04582,11885.15996,82.69507181,365.4626004,10.52014916,46.49274722,40.83706237,180.4753134
Total European Union,2012,,,,,,,,216.4909888,11580.89538,34.68146231,153.2712545,33.37726325,147.5074772,3741.952034,294.2795295,590.4816514,168.2039726,3295.419761,920.0766555,580.6300684,71.43040113,73.02135918,44.17966503,457.8765949,393.703005,14.62261861,151.5483382,130.3081154,1.304199063,5.763777341,76.06016254,336.1402823,199.7110904,882.6031931,12977.01705,619.8621652,639.4291926,1518.7434,72.65926983,5.953174302,1700.824696,14663.79193,11861.14518,97.64171628,431.5178009,16.11214033,71.20599296,46.84811364,207.0405534
Total European Union,2013,,,,,,,,234.1627113,12491.99586,36.68272045,162.1156147,35.3395315,156.1795255,3657.528479,288.0597092,558.1248775,157.4256914,3269.608132,892.8499324,507.37976,61.26158252,73.88571992,43.60300799,450.6654404,387.5025283,14.55059005,150.3898097,129.3119602,1.343188944,5.936089221,84.01754715,371.3071479,198.4650489,877.0964372,12724.16138,602.8157935,622.7188845,1425.010606,68.08862111,5.845301801,1690.694377,14270.35755,11201.90356,109.9306585,485.8275523,19.41766705,85.81443778,53.83027104,237.8974998
Total European Union,2014,,,,,,,,274.2687328,14631.55194,39.07371923,172.6823948,37.66627374,166.4623302,3445.498389,268.2270127,539.5712945,150.5107733,3187.334738,825.8015831,455.9872736,58.10612109,73.20733047,38.78438733,400.8618627,344.6791596,13.31667975,137.6365444,118.3461259,1.407445492,6.220064607,84.8074058,374.7978492,198.3425193,876.5549299,12530.29155,592.2633473,612.3406843,1405.291877,67.00092358,5.644997691,1626.711406,14156.45505,11154.12957,118.3146242,522.8796503,22.05458176,97.46801865,57.18632322,252.7292368
Total European Union,2015,,,,,,,,260.6637723,13905.76128,41.79538537,184.7105261,40.31970345,178.1888974,3488.042472,261.7141762,527.8556052,144.8605283,3235.389263,811.3110979,495.3891703,60.86409045,73.2631091,40.41044634,417.6682398,359.1300428,12.04448798,124.4876153,107.0400819,1.475681924,6.521628697,77.22025129,341.2671786,194.0042998,857.3826026,12737.20036,601.8667906,622.2656438,1499.175807,71.54999433,5.231983884,1649.174441,14203.95027,11787.64809,134.8400266,595.9120135,24.41595702,107.9038805,68.6286842,303.2976069
Total European Union,2016,,,,,,,,252.969297,13532.25361,42.42903357,187.510871,40.92665296,180.8712501,3499.27429,239.473884,481.8073384,132.355577,3254.602309,719.4097981,607.2092883,59.302032,76.21021706,43.30350311,448.7960816,385.8951691,11.7567541,121.8466127,104.7692285,1.502380611,6.639620873,79.19663051,350.0015889,190.0529515,839.920014,12970.44259,614.9287383,635.4868203,1483.556257,70.593283,4.803623983,1666.44735,13982.62444,11696.87914,136.3418949,602.5493703,25.07276262,110.8065671,68.8400987,304.2319322
Total European Union,2017,,,,,,,,263.2550689,14044.00048,43.28440806,191.291113,41.79747777,184.7197732,3541.655642,234.289603,490.1499744,130.8054831,3286.573977,693.7868851,658.5127578,57.17995501,73.62611684,45.16193159,466.7779295,401.3567752,11.39505247,117.7752769,101.2685098,1.486930293,6.571339735,67.81408842,299.6975824,187.9207947,830.4971603,13210.68064,624.0810915,645.4446675,1463.732934,69.24394989,4.810619209,1689.170935,13969.93411,11969.7905,152.3450061,673.2735199,27.08871678,119.7158749,81.97188125,362.266532
Total Middle Africa,1965,,,,,,,,,,0,0,0,0,6.811061491,0.181969461,,,,,,,,0.001042508,0.010775,0.009264832,,,,0,0,0.661186632,2.9220482,0,0,39.48145479,1.973402346,2.022065596,,,,2.874486521,,,0,0,0,0,0,0
Total Middle Africa,1966,,,,,,,,,,0,0,0,0,6.998390349,0.200816652,,,,,,,,0.001042508,0.010775,0.009264832,,,,0,0,0.700062678,3.093857,0,0,40.19176048,2.009362623,2.05884627,,,,2.968990432,,,0,0,0,0,0,0
Total Middle Africa,1967,,,,,,,,,,0,0,0,0,7.118911015,0.191642909,,,,,,,,0.001598835,0.016525,0.014208942,,,,0,0,0.792427434,3.5020538,0,0,41.14622054,2.056747921,2.107496559,,,,3.105775843,,,0,0,0,0,0,0
Total Middle Africa,1968,,,,,,,,,,0,0,0,0,7.375933013,0.209861318,,,,,,,,0.002351899,0.024375,0.020958727,,,,0,0,0.900916459,3.9815102,0,0,42.11742495,2.110891314,2.163145266,,,,3.294881771,,,0,0,0,0,0,0
Total Middle Africa,1969,,,,,,,,,,0,0,0,0,7.652520618,0.22540579,,,,,,,,0.002266427,0.023425,0.020141874,,,,0,0,0.977354166,4.319319,0,0,43.70118029,2.182267926,2.236820527,,,,3.459722357,,,0,0,0,0,0,0
Total Middle Africa,1970,,,,,,,,,,0,0,0,0,7.776085381,0.21443049,,,,,,,,0.005522149,0.057075,0.049075666,,,,0,0,1.082609178,4.784483,0,0,44.32869469,2.214637518,2.269707358,,,,3.615822693,,,0,0,0,0,0,0
Total Middle Africa,1971,,,,,,,,,,0,0,0,0,9.165018477,0.222327447,,,,,,,,0.012631039,0.13055,0.112252794,,,,0,0,1.174367561,5.19,0,0,52.01192753,2.605678088,2.667424664,,,,4.176372466,,,0,0,0,0,0,0
Total Middle Africa,1972,,,,,,,,,,0,0,0,0,9.488377121,0.211517667,,,,,,,,0.014831837,0.153716666,0.132172542,,,,0,0,1.201520568,5.31,0,0,54.89877298,2.723613179,2.798788202,,,,4.34399898,,,0,0,0,0,0,0
Total Middle Africa,1973,,,,,,,,,,0,0,0,0,10.56113542,0.214703779,,,,,,,,0.05039354,0.52085,0.447850387,,,,0,0,1.302439245,5.756,0,0,56.79506338,2.806716324,2.884659947,,,,4.849653359,,,0,0,0,0,0,0
Total Middle Africa,1974,,,,,,,,,,0,0,0,0,11.02780077,0.210704,,,,,,,,0.057738667,0.596766666,0.51312697,,,,0,0,1.278680364,5.651,0,0,58.78117116,2.940569068,3.007754232,,,,5.010265566,,,0,0,0,0,0,0
Total Middle Africa,1975,,,,,,,,,,0,0,0,0,9.83506785,0.206042,,,,,,,,0.021960399,0.226975,0.195163371,,,,0,0,1.404489297,6.207,0,0,56.4786159,2.797472399,2.870539044,,,,4.676233711,,,0,0,0,0,0,0
Total Middle Africa,1976,,,,,,,,,,0,0,0,0,10.01018468,0.221546,,,,,,,,0.006739697,0.06985,0.060060189,,,,0,0,1.351993483,5.975,0,0,58.60758371,2.921622888,2.994811663,,,,4.628411336,,,0,0,0,0,0,0
Total Middle Africa,1977,,,,,,,,,,0,0,0,0,10.62494083,0.224059,,,,,,,,0.010594399,0.1095,0.094153052,,,,0,0,1.387518668,6.132,0,0,62.79918284,3.116993503,3.193373911,,,,4.899104631,,,0,0,0,0,0,0
Total Middle Africa,1978,,,,,,,,,,0,0,0,0,12.38970287,0.209733,,,,,,,,0.010853212,0.112175,0.096453138,,,,0,0,1.394080644,6.161,0,0,73.97587817,3.669077584,3.766879591,,,,5.467146373,,,0,0,0,0,0,0
Total Middle Africa,1979,,,,,,,,,,0,0,0,0,12.61675243,0.18813,,,,,,,,0.010117893,0.104575,0.089918315,,,,0,0,1.425306603,6.299,0,0,75.60810178,3.765754592,3.860899137,,,,5.564254055,,,0,0,0,0,0,0
Total Middle Africa,1980,,,,,,,,,,0,0,0,0,13.12845437,0.209733,,,,,,,,0.025238888,0.261575,0.224914015,,,,0,0,1.502240123,6.639,0,0,75.63684779,3.751636744,3.858150639,,,,5.795037778,,,0,0,0,0,0,0
Total Middle Africa,1981,,,,,,,,,,0,0,0,0,14.00057496,0.213348,,,,,,,,0.02963771,0.306325,0.263392089,,,,0,0,1.58664072,7.012,0,0,80.52463504,4.000883583,4.108090091,,,,6.171470901,,,0,0,0,0,0,0
Total Middle Africa,1982,,,,,,,,,,0,0,0,0,12.9340082,0.205836,,,,,,,,0.033865794,0.350025,0.300967326,,,,0,0,1.651807938,7.3,0,0,75.26668247,3.69611277,3.804129184,,,,5.962740448,,,0,0,0,0,0,0
Total Middle Africa,1983,,,,,,,,,,0,0,0,0,14.61186921,0.20178,,,,,,,,0.036352333,0.375725,0.323065348,,,,0,0,1.744354437,7.709,0,0,85.40011667,4.239474168,4.349114771,,,,6.618314557,,,0,0,0,0,0,0
Total Middle Africa,1984,,,,,,,,,,0,0,0,0,13.22730036,0.205766,,,,,,,,0.034875641,0.36145,0.310791058,,,,0,0,1.824908359,8.065,0,0,79.48335803,3.864885043,3.985051784,,,,6.3265172,,,0,0,0,0,0,0
Total Middle Africa,1985,,,,,,,,,,0,0,0,0,14.78366531,0.205182,,,9.739,,,,,0.039702388,0.41035,0.352837489,,,,0,0,2.069285423,9.145,0,0,89.18921296,4.32537282,4.462209718,,,,7.089514631,,,0,0,0,0,0,0
Total Middle Africa,1986,,,,,,,,,,0,0,0,0,14.25667027,0.20894,,,10.05,,,,,0.045260819,0.4678,0.402235598,,,,0,0,2.135584016,9.438,0,0,85.31756354,4.117661694,4.251590713,,,,6.998350327,,,0,0,0,0,0,0
Total Middle Africa,1987,,,,,,,,,,0,0,0,0,14.65812022,0.211933,,,10.088,,,,,0.052212487,0.53965,0.464015477,,,,0,0,2.139204417,9.454,0,0,87.34511948,4.206065905,4.344671231,,,,7.159824125,,,0,0,0,0,0,0
Total Middle Africa,1988,,,,,,,,,,0,0,0,0,15.6769776,0.213883,,,10.238,,,,,0.062292749,0.6456,0.555116079,,,,0,0,2.173145676,9.604,0,0,91.89716,4.450169408,4.594104509,,,,7.536249264,,,0,0,0,0,0,0
Total Middle Africa,1989,,,,,,,,,,0,0,0,0,15.56676861,0.219718,,,11.942,,,,,0.048107762,0.497225,0.427536543,,,,0,0,2.589944336,11.446,0,0,93.88375272,4.523526924,4.670500831,,,,7.90769971,,,0,0,0,0,0,0
Total Middle Africa,1990,,,,,,,,,,0.000678825,0.003,0.000678825,0.003,14.44246956,0.221869927,,,10.8881,,,,,0.059647916,0.6165,0.530094583,,,,0,0,2.327917817,10.288,0,0,85.67055819,4.089687122,4.231721657,,,,7.31228281,,,0.000678825,0.003,0,0,0,0
Total Middle Africa,1991,,,,,,,,,,0.0018102,0.008,0.0018102,0.008,13.10651665,1.22628E-07,,,10.6145,,,,,0.063527691,0.6566,0.564574377,,,,0,0,2.257319998,9.976,0,0,82.00722765,3.907134173,4.044842733,,,,6.868547431,,,0.0018102,0.008,0,0,0,0
Total Middle Africa,1992,,,,,,,,,,0.0018102,0.008,0.0018102,0.008,13.05867348,1.52201E-05,,,11.4015,,,,,0.061865789,0.641175,0.551311264,,,,0,0,2.448522424,10.821,0,0,81.18130921,3.901747433,4.032384375,,,,7.034043483,,,0.0018102,0.008,0,0,0,0
Total Middle Africa,1993,,,,,,,,,,0.0018102,0.008,0.0018102,0.008,13.46157289,3.08111E-06,,,10.753,,,,,0.061599898,0.636675,0.54744196,,,,0,0,2.311062345,10.21350893,0,0,84.46006144,4.04511979,4.181346713,,,,7.0416643,,,0.0018102,0.008,0,0,0,0
Total Middle Africa,1994,,,,,,,,,,0.002036476,0.009,0.002036476,0.009,13.18150431,4.30739E-07,,,10.308,,,,,0.05742019,0.593475,0.510296647,,,,0,0,2.202342741,9.733033509,0,0,83.98853503,3.981057279,4.128270578,,,,6.842946872,,,0.002036476,0.009,0,0,0,0
Total Middle Africa,1995,,,,,,,,,,0.002036476,0.009,0.002036476,0.009,12.94625097,0,,,11.44,,,,,0.064120301,0.662725,0.569840929,,,,0,0,2.450928918,10.83163526,0,0,81.39590969,3.860054806,4.001530672,,,,7.024336994,,,0.002036476,0.009,0,0,0,0
Total Middle Africa,1996,,,,,,,,,,0.001583925,0.007,0.001583925,0.007,13.12360273,1.24471E-05,,,11.616,,,,,0.063112898,0.6541,0.562424764,,,,0,0,2.459156426,10.86799591,0,0,81.9582621,3.900512176,4.043448666,,,,7.066626228,,,0.001583925,0.007,0,0,0,0
Total Middle Africa,1997,,,,,,,,,,0.001583925,0.007,0.001583925,0.007,13.56942096,4.71842E-05,,,11.059,,,,,0.064584713,0.667525,0.573968186,,,,0,0,2.294153881,10.13878366,0,0,85.06266029,4.033651757,4.183124689,,,,7.052877865,,,0.001583925,0.007,0,0,0,0
Total Middle Africa,1998,,,,,,,,,,0.001583925,0.007,0.001583925,0.007,12.63747132,1.65579E-06,,,10.943,,,,,0.066762515,0.690034,0.593322442,,,,0,0,2.245970016,9.92583989,0,0,80.43282768,3.82011491,3.952588841,,,,6.79346688,,,0.001583925,0.007,0,0,0,0
Total Middle Africa,1999,,,,,,,,,,0.001583925,0.007,0.001583925,0.007,13.5781466,2.55535E-05,,,11.517,,,,,0.064758867,0.669325,0.575515907,,,,0,0,2.337405932,10.32993178,0,0,84.78114931,4.031313354,4.179956877,,,,7.094488195,,,0.001583925,0.007,0,0,0,0
Total Middle Africa,2000,,,,,,,,,,0.001583925,0.007,0.001583925,0.007,14.42170664,1.63299E-06,,,12.6274,,,,,0.067396972,0.6985,0.600601892,,,,0,0,2.570458604,11.35988475,0,0,91.86634263,4.392911687,4.544386745,,,,7.717032799,,,0.001583925,0.007,0,0,0,0
Total Middle Africa,2001,,,,,,,,,,0.001583925,0.007,0.001583925,0.007,15.46821749,1.75968E-05,,,13.0455,,,,,0.084723745,0.875675,0.75294497,,,,0,0,2.629980888,11.62293754,0,0,97.38557757,4.651830029,4.806598439,,,,8.191148447,,,0.001606553,0.0071,2.26275E-05,0.0001,0,0
Total Middle Africa,2002,,,,,,,,,,0.001583925,0.007,0.001583925,0.007,16.26885711,0.000106532,,,13.2198,,,,,0.114472715,1.18314995,1.017325838,,,,0,0,2.647715475,11.70131377,0,0,99.48879621,4.746358933,4.903386195,,,,8.570185848,,,0.001651808,0.0073,6.78825E-05,0.0003,0,0
Total Middle Africa,2003,,,,,,,,,,0.001583925,0.007,0.001583925,0.007,17.99136617,6.41598E-05,,,13.951,,,,,0.120096468,1.241275086,1.067304459,,,,0,0,2.741342756,12.11509017,0,0,109.0743645,5.250455813,5.412263691,,,,9.222672129,,,0.001697063,0.0075,0.000113138,0.0005,0,0
Total Middle Africa,2004,,,,,,,,,,0.0018102,0.008,0.0018102,0.008,19.33579882,0.000337071,,,15.6331,,,,,0.145879829,1.51189375,1.299994626,,,,0,0,3.162728408,13.97736192,0,0,113.0769564,5.42641415,5.610112431,,,,10.07516376,,,0.001991221,0.0088,0.00018102,0.0008,0,0
Total Middle Africa,2005,,,,,,,,,,0.0018102,0.008,0.0018102,0.008,19.32239744,7.7119E-05,,,16.4156,,,,,0.188023124,1.943341247,1.670972697,,,,0,0,3.271130362,14.45643352,0,0,106.9830502,5.13091349,5.304265102,,,,10.24852701,,,0.002081731,0.0092,0.00027153,0.0012,0,0
Total Middle Africa,2006,,,,,,,,,,0.147305064,0.651,0.147305064,0.651,22.14235284,6.40298E-05,,,18.6995,,,,,0.215915978,2.231632032,1.918858153,,,,0,0,3.539728366,15.64347554,0,0,122.0725776,5.832263686,6.040745078,,,,11.6470401,,,0.147644477,0.6525,0.000339413,0.0015,0,0
Total Middle Africa,2007,,,,,,,,,,0.019007105,0.084,0.019007105,0.084,25.61002377,0.000116601,,,18.7427,,,,,0.256037179,2.64631073,2.275417653,,,,0,0,3.422578137,15.12574182,0,0,139.0306819,6.643539748,6.885360165,,,,12.60354315,,,0.020070598,0.0887,0.001063493,0.0047,0,0
Total Middle Africa,2008,,,,,,,,,,0.01923338,0.085,0.01923338,0.085,28.485341,0.000185353,,,20.3007,,,,,0.224486819,2.326574009,2.000493559,,,,0,0,3.669659652,16.21769387,0,0,161.934903,7.741113514,8.032592372,,,,13.72401977,,,0.021088836,0.0932,0.001855455,0.0082,0,0
Total Middle Africa,2009,,,,,,,,,,0.018102005,0.08,0.018102005,0.08,31.10968388,0.000188003,,,21.31790025,,,,,0.240137819,2.481980509,2.134119096,,,,0,0,3.653679124,16.14706952,0,0,179.6265408,8.565726741,8.885564693,,,,14.6938931,,,0.020342184,0.08990025,0.00224018,0.00990025,0,0
Total Middle Africa,2010,,,,,,,,,,0.015386704,0.068,0.015386704,0.068,34.28723394,0.000265897,,,22.362418,,,,,0.276261337,2.855340557,2.455150952,,,,0,0,3.807237751,16.82570651,0,0,195.1205508,9.298114712,9.65311971,,,,15.93437819,,,0.018603883,0.082218,0.003217179,0.014218,0,0
Total Middle Africa,2011,,,,,,,,,,0.015839254,0.07,0.015839254,0.07,36.48189475,0.000174834,,,22.80323275,,,,,0.291379829,3.0116,2.589509888,,,,0,0,3.876975164,17.13390404,0,0,208.7758176,9.916398689,10.30365361,,,,16.79023311,,,0.019919616,0.08803275,0.004080362,0.01803275,0,0
Total Middle Africa,2012,,,,,,,,,,0.016518079,0.073,0.016518079,0.073,37.92790977,0.003997754,,,23.22739905,,,,,0.308313406,3.19535,2.747506449,,,,0,0,3.817589917,16.87145688,0,0,218.0599617,10.39639929,10.78320269,,,,17.37390587,,,0.021609054,0.095499055,0.005090975,0.022499055,0,0
Total Middle Africa,2013,,,,,,,,,,0.01742318,0.077,0.01742318,0.077,40.11358035,0.000249417,,,26.753825,,,,,0.249057761,2.574173905,2.213391148,,,,0,0,4.356876713,19.25478095,0,0,242.0149898,11.49119214,11.93122488,,,,18.52528042,,,0.023538263,0.104025,0.006115083,0.027025,0,0
Total Middle Africa,2014,,,,,,,,,,0.018554555,0.082,0.018554555,0.082,42.85044137,0.003269708,,,29.5312025,,,,,0.265737803,2.74657299,2.361627678,,,,0,0,4.703382427,20.7861283,0,0,257.0962896,12.21709187,12.68776285,,,,19.78211012,,,0.026067453,0.1152025,0.007512898,0.0332025,0,0
Total Middle Africa,2015,,,,,,,,,,0.019459655,0.086,0.019459655,0.086,44.19346571,6.36188E-06,,,30.7566525,,,,,0.306722278,3.17017419,2.725859148,,,,0,0,4.918609672,21.73730358,0,0,260.4303946,12.32803214,12.81506423,,,,20.48781305,,,0.028273634,0.1249525,0.008813979,0.0389525,0,0
Total Middle Africa,2016,,,,,,,,,,0.019512969,0.086235616,0.019512969,0.086235616,46.16975873,6.37931E-06,,,31.87267104,,,,,0.356685549,3.6966773,3.178570335,,,,0,0,5.216596975,23.05422867,0,0,266.0890559,12.62980647,13.12736959,,,,21.55243228,,,0.029888993,0.132091415,0.010376024,0.045855799,0,0
